a,cx,cz,cy,b,theta,R3,R4,E,E_t1,E_t2,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
7.3,1.8,17.8,0.6,5.9,25.5,-0.1,2.1,-4.257809089962393,,,-1.623782526468858,-0.6827936309855431,-0.0626694236416369,-0.9604228804819286,-0.0199108922388404,-0.9119602830614896,-0.194622226525098,-0.5418988106539473,-1.2639431920833886,-0.1265750422608107,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.8_cy=0.6_cz=17.8.log
7.3,-0.1,18.3,1.4,5.9,25.5,-0.1,2.1,-5.600410660379566,,,-0.609964820323512,-0.8140624479856342,-0.0237324282061308,-1.9567016819491985,-0.0255647574085742,-1.8753010847140104,-0.2574108771514147,-2.121197153348476,-0.5109500173712149,-0.0581890022149309,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.1_cy=1.4_cz=18.3.log
7.3,1.1,18.7,0.1,5.9,25.5,2.4,0.0,-5.560896356008016,,,-1.049541850341484,-1.0411583166569471,-0.1520268477033823,-0.1106111877597868,-0.0978288089390844,-0.1678777502384036,-0.047816262114793,-0.0493787620216608,-2.0416979115689173,-2.1124810394831,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.1_cy=0.1_cz=18.7.log
7.3,1.8,17.9,0.6,5.9,25.5,-0.1,2.1,-4.4388771005906165,,,-1.6985754435881972,-1.1017506825737655,-0.0593310706317424,-0.9837223265785724,-0.0181852399837225,-0.878827755106613,-0.186634024255909,-0.524667386082001,-1.2417920890729874,-0.1155873419484123,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.8_cy=0.6_cz=17.9.log
7.3,-0.1,18.3,1.5,5.9,25.5,-0.1,2.1,-5.5383373715449125,,,-0.6672439330723137,-0.894270776072517,-0.0229292155709117,-1.8850149395875635,-0.0247113439254462,-1.715562139172107,-0.2458835182478651,-2.110680085956119,-0.5204254185082391,-0.0564821751322597,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-0.1_cy=1.5_cz=18.3.log
7.3,1.8,18.0,0.6,5.9,25.5,-0.1,2.1,-4.471338192233816,,,-1.7081073203589767,-1.3488766704685986,-0.0561621449887752,-0.9905684606637806,-0.0165725389961153,-0.846184684894979,-0.1788968258770182,-0.5078061923850328,-1.1957203048514202,-0.1056789589347317,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.8_cy=0.6_cz=18.0.log
7.3,1.8,17.8,0.7,5.9,25.5,-0.1,2.1,-4.203083942760713,,,-1.699573184363544,-0.4814946982078254,-0.0604982390068471,-0.8743285082746297,-0.018988452386111,-0.9704191144555808,-0.1899723774986341,-0.5504392217844725,-1.288384706596844,-0.1216365385334938,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.8_cy=0.7_cz=17.8.log
7.3,1.8,17.9,0.7,5.9,25.5,-0.1,2.1,-4.420770298922434,,,-1.7454629908315835,-0.9525350795593112,-0.0573167633265256,-0.9361821690108628,-0.017356926575303,-0.935360130853951,-0.1821975284256041,-0.5329881685320288,-1.272307900362648,-0.1111696715233847,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.8_cy=0.7_cz=17.9.log
7.3,1.8,18.0,0.7,5.9,25.5,-0.1,2.1,-4.48199958819896,,,-1.734186636051163,-1.240480593405664,-0.0542858901899308,-0.9763616344425828,-0.0158258022274822,-0.9008282558061182,-0.1746611333219334,-0.5159261717926711,-1.2286520299967378,-0.1017758470261469,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.8_cy=0.7_cz=18.0.log
7.3,1.9,17.8,0.7,5.9,25.5,-0.1,2.1,-4.290179192787036,,,-1.8504579639993608,-0.8617783081717789,-0.0607366929762065,-0.8541164111811668,-0.0178840348962694,-0.9259851314127444,-0.1813378398073837,-0.5120230595348403,-1.189300877507776,-0.1220381446182727,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.9_cy=0.7_cz=17.8.log
7.3,1.9,17.9,0.7,5.9,25.5,-0.1,2.1,-4.452534855925478,,,-1.8335026437416675,-1.2042795412708074,-0.0575803176034241,-0.9110566687304528,-0.0163089849520474,-0.89305968163535,-0.1740461735753342,-0.4961909825215116,-1.2129580047912896,-0.1114457760704681,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.9_cy=0.7_cz=17.9.log
7.3,1.9,18.0,0.7,5.9,25.5,-0.1,2.1,-4.472094342694618,,,-1.7769200671464205,-1.3945154731627554,-0.0545933700632303,-0.9474334232509136,-0.0148468867409974,-0.8606111397966743,-0.1669804110424593,-0.4806977603584528,-1.198086017742753,-0.1018699734704569,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=1.9_cy=0.7_cz=18.0.log
7.3,2.0,17.8,0.7,5.9,25.5,-0.1,2.1,-4.269167021033354,,,-1.932454695692286,-1.1623053974471986,-0.0608935705386102,-0.8431726368144155,-0.0168360932730138,-0.8830759976990521,-0.1730923582799732,-0.4767318972153589,-1.04765304538887,-0.1223205244168639,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.0_cy=0.7_cz=17.8.log
7.3,2.0,17.9,0.7,5.9,25.5,-0.1,2.1,-4.402308955322951,,,-1.869785272050649,-1.392927872715518,-0.0577936710324138,-0.8934236373752356,-0.0153237942140549,-0.8521083791274577,-0.1662713247351348,-0.4621611151378602,-1.1215674482518807,-0.1116277539404109,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.0_cy=0.7_cz=17.9.log
7.3,2.0,18.0,0.7,5.9,25.5,-0.1,2.1,-4.401367689832114,,,-1.7816138416528702,-1.5015184781514108,-0.054825548781082034,-0.9243222300428897,-0.01393072190694511,-0.8216427685692906,-0.15966364438645542,-0.44784761185292155,-1.1430157400900498,-0.10191389895044267,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=2.0_cy=0.7_cz=18.0.log
